"STATION","DATE","REPORT_TYPE","SOURCE","HourlyDewPointTemperature","HourlyDryBulbTemperature","HourlyPrecipitation","HourlyRelativeHumidity","HourlyWetBulbTemperature","HourlyWindDirection","HourlyWindSpeed"
"USW00053963","2009-05-28T07:25:00","FM-15","343","56","64",,"77.0","59","300.0","6"
"USW00053963","2009-05-28T07:45:00","FM-15","343","55","65",,"69.0","59","300.0","7"
"USW00053963","2009-05-28T08:05:00","FM-15","343","54","66",,"64.0","59","310.0","9"
"USW00053963","2009-05-28T08:25:00","FM-15","343","55","67",,"64.0","60","320.0","7"
"USW00053963","2009-05-28T08:45:00","FM-15","343","53","68",,"59.0","59","300.0","8"
"USW00053963","2009-05-28T09:05:00","FM-15","343","53","69",,"57.0","60","310.0","8"
"USW00053963","2009-05-28T09:25:00","FM-15","343","53","70",,"55.0","60","310.0","8"
"USW00053963","2009-05-28T09:45:00","FM-15","343","53","71",,"54.0","61","310.0","8"
"USW00053963","2009-05-28T10:05:00","FM-15","343","54","72",,"54.0","62","VRB","8"
"USW00053963","2009-05-28T10:25:00","FM-15","343","54","72",,"52.0","62","330.0","10"
"USW00053963","2009-05-28T10:45:00","FM-15","343","53","73",,"50.0","61","310.0","9"
"USW00053963","2009-05-28T11:05:00","FM-15","343","53","74",,"49.0","62","300.0","8"
"USW00053963","2009-05-28T11:25:00","FM-15","343","54","75",,"48.0","63","310.0","6"
"USW00053963","2009-05-28T11:45:00","FM-15","343","54","76",,"48.0","63","310.0","7"
"USW00053963","2009-05-28T12:05:00","FM-15","343","54","76",,"48.0","63","300.0","5"
"USW00053963","2009-05-28T12:25:00","FM-15","343","55","76",,"48.0","63","350.0","7"
"USW00053963","2009-05-28T12:45:00","FM-15","343","54","77",,"46.0","63","340.0","9"
"USW00053963","2009-05-28T13:05:00","FM-15","343","55","77",,"47.0","64","320.0","3"
"USW00053963","2009-05-28T13:25:00","FM-15","343","54","77",,"44.0","63","300.0","6"
"USW00053963","2009-05-28T13:45:00","FM-15","343","55","78",,"45.0","64","330.0","8"
"USW00053963","2009-05-28T14:05:00","FM-15","343","54","78",,"43.0","64","300.0","7"
"USW00053963","2009-05-28T14:25:00","FM-15","343","54","78",,"42.0","64","310.0","8"
"USW00053963","2009-05-28T14:45:00","FM-15","343","53","79",,"41.0","63","340.0","14"
"USW00053963","2009-05-28T15:05:00","FM-15","343","54","80",,"42.0","64","310.0","6"
"USW00053963","2009-05-28T15:25:00","FM-15","343","53","79",,"41.0","63","320.0","6"
"USW00053963","2009-05-28T15:45:00","FM-15","343","54","79",,"42.0","64","350.0","7"
"USW00053963","2009-05-28T16:05:00","FM-15","343","54","79",,"41.0","64","330.0","8"
"USW00053963","2009-05-28T16:25:00","FM-15","343","53","80",,"40.0","64","320.0","7"
"USW00053963","2009-05-28T16:45:00","FM-15","343","54","79",,"41.0","64","320.0","6"
"USW00053963","2009-05-28T17:05:00","FM-15","343","52","79",,"40.0","63","310.0","6"
"USW00053963","2009-05-28T17:25:00","FM-15","343","53","79",,"41.0","63","290.0","6"
"USW00053963","2009-05-28T17:45:00","FM-15","343","53","78",,"42.0","63","280.0","5"
"USW00053963","2009-05-28T18:05:00","FM-15","343","54","77",,"44.0","63","330.0","3"
"USW00053963","2009-05-28T18:25:00","FM-15","343","54","76",,"47.0","63","330.0","3"
"USW00053963","2009-05-28T18:45:00","FM-15","343","55","75",,"50.0","63",,"0"
"USW00053963","2009-05-28T19:05:00","FM-15","343","56","73",,"54.0","63",,"0"
"USW00053963","2009-05-28T19:25:00","FM-15","343","56","73",,"56.0","63","10.0","3"
"USW00053963","2009-05-28T19:45:00","FM-15","343","56","71",,"59.0","62",,"0"
"USW00053963","2009-05-28T20:05:00","FM-15","343","58","68",,"71.0","62",,"0"
"USW00053963","2009-05-28T20:25:00","FM-15","343","58","68",,"71.0","62","10.0","3"
"USW00053963","2009-05-28T20:45:00","FM-15","343","58","68",,"70.0","62",,"0"
"USW00053963","2009-05-28T21:05:00","FM-15","343","57","68",,"69.0","62",,"0"
"USW00053963","2009-05-28T21:25:00","FM-15","343","58","65",,"76.0","61",,"0"
"USW00053963","2009-05-28T21:45:00","FM-15","343","57","65",,"75.0","60",,"0"
"USW00053963","2009-05-28T22:05:00","FM-15","343","57","65",,"75.0","60",,"0"
"USW00053963","2009-05-28T22:25:00","FM-15","343","57","65",,"76.0","60","360.0","3"
"USW00053963","2009-05-28T22:45:00","FM-15","343","57","64",,"76.0","60",,"0"
"USW00053963","2009-05-28T23:05:00","FM-15","343","57","62",,"86.0","59",,"0"
"USW00053963","2009-05-28T23:25:00","FM-15","343","57","60",,"90.0","58",,"0"
"USW00053963","2009-05-28T23:45:00","FM-15","343","57","60",,"91.0","58","330.0","3"
"USW00053963","2009-05-29T00:05:00","FM-15","343","57","60",,"91.0","58","320.0","3"
"USW00053963","2009-05-29T00:25:00","FM-15","343","57","60",,"91.0","58","330.0","3"
"USW00053963","2009-05-29T00:45:00","FM-15","343","56","59",,"90.0","57",,"0"
"USW00053963","2009-05-29T01:05:00","FM-15","343","56","59",,"91.0","57",,"0"
"USW00053963","2009-05-29T01:25:00","FM-15","343","57","59",,"92.0","58",,"0"
"USW00053963","2009-05-29T01:45:00","FM-15","343","56","59",,"90.0","57",,"0"
"USW00053963","2009-05-29T02:05:00","FM-15","343","56","58",,"92.0","57",,"0"
"USW00053963","2009-05-29T02:25:00","FM-15","343","55","57",,"93.0","56",,"0"
"USW00053963","2009-05-29T02:45:00","FM-15","343","55","57",,"94.0","56",,"0"
"USW00053963","2009-05-29T03:05:00","FM-15","343","54","56",,"94.0","55",,"0"
"USW00053963","2009-05-29T03:25:00","FM-15","343","55","57",,"94.0","56",,"0"
"USW00053963","2009-05-29T03:45:00","FM-15","343","54","56",,"94.0","55",,"0"
"USW00053963","2009-05-29T04:05:00","FM-15","343","53","54",,"94.0","54",,"0"
"USW00053963","2009-05-29T04:25:00","FM-15","343","54","55",,"94.0","54",,"0"
"USW00053963","2009-05-29T04:45:00","FM-15","343","53","55",,"94.0","54",,"0"
"USW00053963","2009-05-29T05:05:00","FM-15","343","53","55",,"95.0","54",,"0"
"USW00053963","2009-05-29T05:25:00","FM-15","343","54","55",,"94.0","54","320.0","3"
"USW00053963","2009-05-29T05:45:00","FM-15","343","55","56",,"94.0","55",,"0"
"USW00053963","2009-05-29T06:05:00","FM-15","343","56","57",,"94.0","56","340.0","3"
"USW00053963","2009-05-29T06:25:00","FM-15","343","57","60",,"91.0","58",,"0"
"USW00053963","2009-05-29T06:45:00","FM-15","343","58","62",,"86.0","60",,"0"
"USW00053963","2009-05-29T07:05:00","FM-15","343","59","65",,"81.0","62",,"0"
"USW00053963","2009-05-29T07:25:00","FM-15","343","57","67",,"70.0","61","330.0","8"
"USW00053963","2009-05-29T07:45:00","FM-15","343","58","69",,"68.0","62","340.0","6"
"USW00053963","2009-05-29T08:05:00","FM-15","343","59","71",,"65.0","64","340.0","5"
"USW00053963","2009-05-29T08:25:00","FM-15","343","57","72",,"59.0","63","340.0","6"
"USW00053963","2009-05-29T08:45:00","FM-15","343","57","73",,"57.0","63","350.0","5"
"USW00053963","2009-05-29T09:05:00","FM-15","343","57","74",,"55.0","64","350.0","6"
"USW00053963","2009-05-29T09:25:00","FM-15","343","56","75",,"52.0","64","350.0","3"
"USW00053963","2009-05-29T09:45:00","FM-15","343","55","76",,"49.0","63",,"0"
"USW00053963","2009-05-29T10:05:00","FM-15","343","54","77",,"46.0","63","300.0","3"
"USW00053963","2009-05-29T10:25:00","FM-15","343","54","77",,"44.0","63","300.0","3"
"USW00053963","2009-05-29T10:45:00","FM-15","343","54","78",,"44.0","64","320.0","3"
"USW00053963","2009-05-29T11:05:00","FM-15","343","54","79",,"43.0","64","340.0","5"
"USW00053963","2009-05-29T11:25:00","FM-15","343","53","79",,"40.0","63","300.0","3"
"USW00053963","2009-05-29T11:45:00","FM-15","343","53","80",,"41.0","64","30.0","3"
"USW00053963","2009-05-29T12:05:00","FM-15","343","54","80",,"40.0","64","10.0","5"
"USW00053963","2009-05-29T12:25:00","FM-15","343","52","81",,"36.0","64","300.0","3"
"USW00053963","2009-05-29T12:45:00","FM-15","343","52","81",,"36.0","64","300.0","3"
"USW00053963","2009-05-29T13:05:00","FM-15","343","49","82",,"32.0","63","30.0","3"
"USW00053963","2009-05-29T13:25:00","FM-15","343","50","82",,"33.0","63","340.0","6"
"USW00053963","2009-05-29T13:45:00","FM-15","343","51","82",,"34.0","64","330.0","3"
"USW00053963","2009-05-29T14:05:00","FM-15","343","51","83",,"34.0","64",,"0"
"USW00053963","2009-05-29T14:25:00","FM-15","343","52","83",,"34.0","64",,"0"
"USW00053963","2009-05-29T14:45:00","FM-15","343","52","83",,"34.0","64","300.0","5"
"USW00053963","2009-05-29T15:05:00","FM-15","343","51","84",,"32.0","64","320.0","7"
"USW00053963","2009-05-29T15:25:00","FM-15","343","51","83",,"33.0","64","290.0","5"
"USW00053963","2009-05-29T15:45:00","FM-15","343","51","84",,"33.0","64","340.0","7"
"USW00053963","2009-05-29T16:05:00","FM-15","343","51","83",,"33.0","64",,"0"
"USW00053963","2009-05-29T16:25:00","FM-15","343","51","84",,"32.0","64","290.0","3"
"USW00053963","2009-05-29T16:45:00","FM-15","343","52","83",,"34.0","64","270.0","3"
"USW00053963","2009-05-29T17:05:00","FM-15","343","53","83",,"35.0","65","320.0","5"
"USW00053963","2009-05-29T17:25:00","FM-15","343","54","83",,"38.0","65","310.0","3"
"USW00053963","2009-05-29T17:45:00","FM-15","343","54","82",,"38.0","65","300.0","3"
"USW00053963","2009-05-29T18:05:00","FM-15","343","53","82",,"37.0","65",,"0"
"USW00053963","2009-05-29T18:25:00","FM-15","343","53","81",,"39.0","64",,"0"
"USW00053963","2009-05-29T18:45:00","FM-15","343","55","80",,"42.0","65",,"0"
"USW00053963","2009-05-29T19:05:00","FM-15","343","57","77",,"50.0","65",,"0"
"USW00053963","2009-05-29T19:25:00","FM-15","343","59","75",,"58.0","65",,"0"
"USW00053963","2009-05-29T19:45:00","FM-15","343","60","72",,"64.0","65",,"0"
"USW00053963","2009-05-29T20:05:00","FM-15","343","60","69",,"73.0","63",,"0"
"USW00053963","2009-05-29T20:25:00","FM-15","343","60","68",,"76.0","63",,"0"
"USW00053963","2009-05-29T20:45:00","FM-15","343","60","67",,"78.0","63",,"0"
"USW00053963","2009-05-29T21:05:00","FM-15","343","61","66",,"84.0","63",,"0"
"USW00053963","2009-05-29T21:25:00","FM-15","343","61","67",,"83.0","63","330.0","3"
"USW00053963","2009-05-29T21:45:00","FM-15","343","61","65",,"86.0","63",,"0"
"USW00053963","2009-05-29T22:05:00","FM-15","343","61","65",,"85.0","63",,"0"
"USW00053963","2009-05-29T22:25:00","FM-15","343","60","64",,"86.0","62",,"0"
"USW00053963","2009-05-29T22:45:00","FM-15","343","60","64",,"88.0","62",,"0"
"USW00053963","2009-05-29T23:05:00","FM-15","343","59","63",,"89.0","61",,"0"
"USW00053963","2009-05-29T23:25:00","FM-15","343","59","62",,"90.0","60",,"0"
"USW00053963","2009-05-29T23:45:00","FM-15","343","59","62",,"90.0","60",,"0"
"USW00053963","2009-05-30T00:05:00","FM-15","343","59","62",,"90.0","60",,"0"
"USW00053963","2009-05-30T00:25:00","FM-15","343","59","61",,"91.0","60",,"0"
"USW00053963","2009-05-30T00:45:00","FM-15","343","59","62",,"92.0","60",,"0"
"USW00053963","2009-05-30T01:05:00","FM-15","343","58","61",,"91.0","59",,"0"
"USW00053963","2009-05-30T02:05:00","FM-15","343","58","60",,"94.0","59",,"0"
"USW00053963","2009-05-30T02:25:00","FM-15","343","58","60",,"94.0","59",,"0"
"USW00053963","2009-05-30T02:45:00","FM-15","343","58","59",,"94.0","58",,"0"
"USW00053963","2009-05-30T03:05:00","FM-15","343","56","58",,"93.0","57","340.0","3"
"USW00053963","2009-05-30T03:25:00","FM-15","343","55","57",,"94.0","56",,"0"
"USW00053963","2009-05-30T03:45:00","FM-15","343","56","58",,"94.0","57",,"0"
"USW00053963","2009-05-30T04:05:00","FM-15","343","56","58",,"94.0","57",,"0"
"USW00053963","2009-05-30T04:25:00","FM-15","343","55","56",,"94.0","55",,"0"
"USW00053963","2009-05-30T04:45:00","FM-15","343","56","57",,"94.0","56","340.0","3"
"USW00053963","2009-05-30T05:05:00","FM-15","343","54","56",,"93.0","55",,"0"
"USW00053963","2009-05-30T05:25:00","FM-15","343","56","58",,"94.0","57",,"0"
"USW00053963","2009-05-30T05:45:00","FM-15","343","56","58",,"93.0","57",,"0"
"USW00053963","2009-05-30T06:05:00","FM-15","343","56","58",,"93.0","57",,"0"
"USW00053963","2009-05-30T06:25:00","FM-15","343","58","60",,"92.0","59",,"0"
"USW00053963","2009-05-30T06:45:00","FM-15","343","60","63",,"88.0","61",,"0"
"USW00053963","2009-05-30T07:05:00","FM-15","343","61","65",,"84.0","63",,"0"
"USW00053963","2009-05-30T07:25:00","FM-15","343","61","68",,"77.0","64",,"0"
"USW00053963","2009-05-30T07:45:00","FM-15","343","60","71",,"68.0","64",,"0"
"USW00053963","2009-05-30T08:05:00","FM-15","343","59","73",,"62.0","64",,"0"
"USW00053963","2009-05-30T08:25:00","FM-15","343","59","75",,"59.0","65",,"0"
"USW00053963","2009-05-30T08:45:00","FM-15","343","57","76",,"52.0","64",,"0"
"USW00053963","2009-05-30T09:05:00","FM-15","343","59","78",,"52.0","66",,"0"
"USW00053963","2009-05-30T09:25:00","FM-15","343","59","79",,"52.0","67","230.0","3"
"USW00053963","2009-05-30T09:45:00","FM-15","343","56","80",,"44.0","65","230.0","3"
"USW00053963","2009-05-30T10:05:00","FM-15","343","59","81",,"47.0","67","220.0","5"
"USW00053963","2009-05-30T10:25:00","FM-15","343","57","82",,"42.0","67",,"0"
"USW00053963","2009-05-30T10:45:00","FM-15","343","57","83",,"41.0","67","260.0","5"
"USW00053963","2009-05-30T11:05:00","FM-15","343","55","84",,"37.0","66","280.0","3"
"USW00053963","2009-05-30T11:25:00","FM-15","343","55","84",,"37.0","66","200.0","5"
"USW00053963","2009-05-30T11:45:00","FM-15","343","54","85",,"35.0","66","210.0","3"
"USW00053963","2009-05-30T12:05:00","FM-15","343","54","86",,"34.0","66",,"0"
"USW00053963","2009-05-30T12:25:00","FM-15","343","53","86",,"33.0","66","220.0","3"
"USW00053963","2009-05-30T12:45:00","FM-15","343","53","86",,"32.0","66",,"0"
"USW00053963","2009-05-30T13:05:00","FM-15","343","53","87",,"31.0","66","300.0","3"
"USW00053963","2009-05-30T13:25:00","FM-15","343","54","87",,"32.0","67","260.0","5"
"USW00053963","2009-05-30T13:45:00","FM-15","343","53","87",,"31.0","66","320.0","5"
"USW00053963","2009-05-30T14:05:00","FM-15","343","53","87",,"31.0","66","260.0","5"
"USW00053963","2009-05-30T14:25:00","FM-15","343","53","88",,"31.0","67",,"0"
"USW00053963","2009-05-30T14:45:00","FM-15","343","53","88",,"30.0","67","250.0","3"
"USW00053963","2009-05-30T15:05:00","FM-15","343","53","88",,"31.0","67",,"0"
"USW00053963","2009-05-30T15:25:00","FM-15","343","53","88",,"30.0","67","270.0","3"
"USW00053963","2009-05-30T15:45:00","FM-15","343","52","88",,"29.0","66","180.0","3"
"USW00053963","2009-05-30T16:05:00","FM-15","343","52","89",,"28.0","66",,"0"
"USW00053963","2009-05-30T16:25:00","FM-15","343","52","88",,"29.0","66","200.0","3"
"USW00053963","2009-05-30T16:45:00","FM-15","343","52","88",,"30.0","66","210.0","3"
"USW00053963","2009-05-30T17:05:00","FM-15","343","53","88",,"31.0","67","140.0","5"
"USW00053963","2009-05-30T17:25:00","FM-15","343","55","87",,"34.0","67","180.0","5"
"USW00053963","2009-05-30T18:05:00","FM-15","343","55","85",,"37.0","67","170.0","5"
"USW00053963","2009-05-30T18:25:00","FM-15","343","56","83",,"39.0","66","180.0","3"
"USW00053963","2009-05-30T18:45:00","FM-15","343","58","82",,"43.0","67",,"0"
"USW00053963","2009-05-30T19:05:00","FM-15","343","59","81",,"48.0","67",,"0"
"USW00053963","2009-05-30T19:25:00","FM-15","343","61","79",,"54.0","68",,"0"
"USW00053963","2009-05-30T19:45:00","FM-15","343","61","75",,"62.0","66",,"0"
"USW00053963","2009-05-30T20:05:00","FM-15","343","61","74",,"65.0","66",,"0"
"USW00053963","2009-05-30T20:25:00","FM-15","343","60","74",,"62.0","65",,"0"
"USW00053963","2009-05-30T20:45:00","FM-15","343","60","74",,"63.0","65",,"0"
"USW00053963","2009-05-30T21:05:00","FM-15","343","60","72",,"67.0","65",,"0"
"USW00053963","2009-05-30T21:25:00","FM-15","343","60","72",,"67.0","65",,"0"
"USW00053963","2009-05-30T21:45:00","FM-15","343","61","70",,"72.0","64",,"0"
"USW00053963","2009-05-30T22:05:00","FM-15","343","61","71",,"71.0","65",,"0"
"USW00053963","2009-05-30T22:25:00","FM-15","343","61","69",,"75.0","64",,"0"
"USW00053963","2009-05-30T22:45:00","FM-15","343","61","68",,"78.0","64",,"0"
"USW00053963","2009-05-30T23:05:00","FM-15","343","61","68",,"77.0","64",,"0"
"USW00053963","2009-05-30T23:25:00","FM-15","343","61","66",,"84.0","63",,"0"
"USW00053963","2009-05-30T23:45:00","FM-15","343","61","67",,"83.0","63",,"0"
"USW00053963","2009-05-31T00:05:00","FM-15","343","61","65",,"88.0","63",,"0"
"USW00053963","2009-05-31T00:25:00","FM-15","343","61","65",,"88.0","63",,"0"
"USW00053963","2009-05-31T00:45:00","FM-15","343","61","64",,"89.0","62",,"0"
"USW00053963","2009-05-31T01:05:00","FM-15","343","61","64",,"90.0","62",,"0"
"USW00053963","2009-05-31T01:25:00","FM-15","343","60","63",,"91.0","61",,"0"
"USW00053963","2009-05-31T01:45:00","FM-15","343","60","63",,"90.0","61",,"0"
"USW00053963","2009-05-31T02:05:00","FM-15","343","60","62",,"92.0","61",,"0"
"USW00053963","2009-05-31T02:25:00","FM-15","343","59","62",,"90.0","60",,"0"
"USW00053963","2009-05-31T02:45:00","FM-15","343","59","61",,"92.0","60",,"0"
"USW00053963","2009-05-31T03:05:00","FM-15","343","59","61",,"93.0","60",,"0"
"USW00053963","2009-05-31T03:25:00","FM-15","343","58","61",,"92.0","59",,"0"
"USW00053963","2009-05-31T03:45:00","FM-15","343","59","61",,"93.0","60",,"0"
"USW00053963","2009-05-31T04:05:00","FM-15","343","58","60",,"93.0","59",,"0"
"USW00053963","2009-05-31T04:25:00","FM-15","343","59","61",,"93.0","60",,"0"
"USW00053963","2009-05-31T04:45:00","FM-15","343","58","60",,"93.0","59",,"0"
"USW00053963","2009-05-31T05:05:00","FM-15","343","58","59",,"94.0","58",,"0"
"USW00053963","2009-05-31T05:25:00","FM-15","343","57","59",,"94.0","58",,"0"
"USW00053963","2009-05-31T05:45:00","FM-15","343","58","60",,"94.0","59",,"0"
"USW00053963","2009-05-31T06:05:00","FM-15","343","61","62",,"94.0","61",,"0"
"USW00053963","2009-05-31T06:25:00","FM-15","343","62","65",,"89.0","63",,"0"
"USW00053963","2009-05-31T06:45:00","FM-15","343","62","67",,"85.0","64","160.0","3"
"USW00053963","2009-05-31T07:05:00","FM-15","343","62","69",,"78.0","65",,"0"
"USW00053963","2009-05-31T08:05:00","FM-15","343","62","75",,"65.0","67","190.0","3"
"USW00053963","2009-05-31T08:25:00","FM-15","343","63","77",,"62.0","68","190.0","7"
"USW00053963","2009-05-31T08:45:00","FM-15","343","64","79",,"60.0","69","210.0","3"
"USW00053963","2009-05-31T09:05:00","FM-15","343","63","81",,"56.0","70",,"0"
"USW00053963","2009-05-31T09:25:00","FM-15","343","61","82",,"48.0","69","200.0","6"
"USW00053963","2009-05-31T09:45:00","FM-15","343","61","84",,"46.0","69","190.0","5"
"USW00053963","2009-05-31T10:05:00","FM-15","343","58","85",,"40.0","68","190.0","8"
"USW00053963","2009-05-31T10:25:00","FM-15","343","56","85",,"37.0","67","190.0","5"
"USW00053963","2009-05-31T10:45:00","FM-15","343","56","86",,"36.0","67","180.0","5"
"USW00053963","2009-05-31T11:05:00","FM-15","343","53","86",,"32.0","66","190.0","7"
"USW00053963","2009-05-31T11:25:00","FM-15","343","53","87",,"31.0","66","180.0","6"
"USW00053963","2009-05-31T11:45:00","FM-15","343","56","88",,"34.0","68","160.0","6"
"USW00053963","2009-05-31T12:05:00","FM-15","343","56","88",,"34.0","68","130.0","8"
"USW00053963","2009-05-31T12:25:00","FM-15","343","55","89",,"32.0","68","140.0","6"
"USW00053963","2009-05-31T12:45:00","FM-15","343","54","89",,"30.0","67","170.0","5"
"USW00053963","2009-05-31T13:05:00","FM-15","343","53","89",,"29.0","67","190.0","5"
"USW00053963","2009-05-31T13:25:00","FM-15","343","54","90",,"30.0","68","200.0","6"
"USW00053963","2009-05-31T13:45:00","FM-15","343","53","90",,"29.0","67","200.0","5"
"USW00053963","2009-05-31T14:05:00","FM-15","343","54","90",,"29.0","68","220.0","6"
"USW00053963","2009-05-31T14:25:00","FM-15","343","55","90",,"30.0","68","140.0","7"
"USW00053963","2009-05-31T14:45:00","FM-15","343","54","91",,"29.0","68",,"0"
"USW00053963","2009-05-31T15:05:00","FM-15","343","53","91",,"27.0","67","190.0","5"
"USW00053963","2009-05-31T15:25:00","FM-15","343","52","91",,"27.0","67","150.0","7"
"USW00053963","2009-05-31T15:45:00","FM-15","343","54","91",,"29.0","68","120.0","6"
"USW00053963","2009-05-31T16:05:00","FM-15","343","54","90",,"29.0","68","170.0","5"
"USW00053963","2009-05-31T16:25:00","FM-15","343","55","91",,"30.0","68","130.0","7"
"USW00053963","2009-05-31T16:45:00","FM-15","343","54","90",,"30.0","68","130.0","6"
"USW00053963","2009-05-31T17:05:00","FM-15","343","54","90",,"30.0","68","140.0","6"
"USW00053963","2009-05-31T17:25:00","FM-15","343","55","89",,"32.0","68","120.0","5"
"USW00053963","2009-05-31T17:45:00","FM-15","343","56","88",,"34.0","68","120.0","6"
"USW00053963","2009-05-31T18:05:00","FM-15","343","59","87",,"39.0","69","120.0","6"
"USW00053963","2009-05-31T18:25:00","FM-15","343","60","86",,"42.0","69","130.0","3"
"USW00053963","2009-05-31T18:45:00","FM-15","343","61","83",,"47.0","69","130.0","5"
"USW00053963","2009-05-31T19:05:00","FM-15","343","61","81",,"50.0","69","120.0","5"
"USW00053963","2009-05-31T19:25:00","FM-15","343","62","80",,"54.0","69","110.0","3"
"USW00053963","2009-05-31T19:45:00","FM-15","343","62","79",,"56.0","68","110.0","3"
"USW00053963","2009-05-31T20:05:00","FM-15","343","62","78",,"58.0","68","110.0","5"
"USW00053963","2009-05-31T20:25:00","FM-15","343","63","77",,"62.0","68","120.0","5"
"USW00053963","2009-05-31T20:45:00","FM-15","343","63","76",,"63.0","68","110.0","5"
"USW00053963","2009-05-31T21:05:00","FM-15","343","63","75",,"65.0","67","130.0","5"
"USW00053963","2009-05-31T21:25:00","FM-15","343","63","75",,"66.0","67","120.0","3"
"USW00053963","2009-05-31T21:45:00","FM-15","343","63","74",,"67.0","67","100.0","3"
"USW00053963","2009-05-31T22:05:00","FM-15","343","63","74",,"69.0","67","130.0","3"
"USW00053963","2009-05-31T22:25:00","FM-15","343","63","73",,"70.0","67","140.0","5"
"USW00053963","2009-05-31T22:45:00","FM-15","343","63","73",,"71.0","67","140.0","5"
"USW00053963","2009-05-31T23:05:00","FM-15","343","63","73",,"73.0","67","140.0","5"
"USW00053963","2009-05-31T23:25:00","FM-15","343","63","72",,"73.0","66","130.0","5"
"USW00053963","2009-05-31T23:45:00","FM-15","343","63","72",,"75.0","66","120.0","5"
"USW00053963","2009-06-01T00:05:00","FM-15","343","63","72",,"75.0","66","150.0","3"
"USW00053963","2009-06-01T00:25:00","FM-15","343","63","71",,"76.0","66","140.0","5"
"USW00053963","2009-06-01T00:45:00","FM-15","343","63","71",,"75.0","66",,"0"
"USW00053963","2009-06-01T01:05:00","FM-15","343","63","70",,"77.0","66",,"0"
"USW00053963","2009-06-01T01:25:00","FM-15","343","63","69",,"79.0","65",,"0"
"USW00053963","2009-06-01T01:45:00","FM-15","343","63","69",,"81.0","65",,"0"
"USW00053963","2009-06-01T02:05:00","FM-15","343","63","69",,"81.0","65","170.0","3"
"USW00053963","2009-06-01T02:25:00","FM-15","343","63","69",,"81.0","65","180.0","3"
"USW00053963","2009-06-01T02:46:00","FM-15","343","62","69",,"79.0","65","170.0","3"
"USW00053963","2009-06-01T03:25:00","FM-15","343","61","68",,"78.0","64",,"0"
"USW00053963","2009-06-01T03:28:00","FM-15","343","61","68",,"78.0","64","180.0","3"
"USW00053963","2009-06-01T03:45:00","FM-15","343","61","68",,"79.0","64",,"0"
"USW00053963","2009-06-01T04:05:00","FM-15","343","61","66",,"83.0","63",,"0"
"USW00053963","2009-06-01T04:25:00","FM-15","343","61","66",,"85.0","63",,"0"
"USW00053963","2009-06-01T04:45:00","FM-15","343","61","64",,"88.0","62",,"0"
"USW00053963","2009-06-01T05:05:00","FM-15","343","61","65",,"88.0","63",,"0"
"USW00053963","2009-06-01T05:25:00","FM-15","343","60","64",,"89.0","62","140.0","3"
"USW00053963","2009-06-01T05:45:00","FM-15","343","61","65",,"88.0","63",,"0"
"USW00053963","2009-06-01T06:05:00","FM-15","343","62","66",,"85.0","63",,"0"
"USW00053963","2009-06-01T06:25:00","FM-15","343","61","68",,"78.0","64",,"0"
"USW00053963","2009-06-01T06:45:00","FM-15","343","61","69",,"76.0","64",,"0"
"USW00053963","2009-06-01T07:05:00","FM-15","343","60","71",,"70.0","64","180.0","3"
"USW00053963","2009-06-01T07:25:00","FM-15","343","61","72",,"67.0","65",,"0"
"USW00053963","2009-06-01T07:45:00","FM-15","343","61","74",,"64.0","66","210.0","3"
"USW00053963","2009-06-01T08:05:00","FM-15","343","61","76",,"59.0","67","200.0","5"
"USW00053963","2009-06-01T08:25:00","FM-15","343","60","78",,"55.0","67","200.0","6"
"USW00053963","2009-06-01T08:45:00","FM-15","343","60","79",,"53.0","67","VRB","8"
"USW00053963","2009-06-01T09:05:00","FM-15","343","61","80",,"52.0","68","170.0","7"
"USW00053963","2009-06-01T09:25:00","FM-15","343","62","81",,"52.0","69","200.0","6"
"USW00053963","2009-06-01T09:45:00","FM-15","343","61","82",,"50.0","69","200.0","6"
"USW00053963","2009-06-01T10:05:00","FM-15","343","61","82",,"48.0","69","180.0","9"
"USW00053963","2009-06-01T10:25:00","FM-15","343","61","83",,"46.0","69","160.0","7"
"USW00053963","2009-06-01T10:45:00","FM-15","343","59","83",,"44.0","68","VRB","9"
"USW00053963","2009-06-01T11:05:00","FM-15","343","58","84",,"42.0","68","170.0","14"
"USW00053963","2009-06-01T11:25:00","FM-15","343","58","85",,"41.0","68","170.0","9"
"USW00053963","2009-06-01T11:45:00","FM-15","343","59","86",,"40.0","69","200.0","8"
"USW00053963","2009-06-01T12:05:00","FM-15","343","57","86",,"38.0","68","180.0","9"
"USW00053963","2009-06-01T12:25:00","FM-15","343","59","86",,"40.0","69","150.0","14"
"USW00053963","2009-06-01T12:45:00","FM-15","343","57","86",,"37.0","68","180.0","11"
"USW00053963","2009-06-01T13:05:00","FM-15","343","59","87",,"39.0","69","VRB","11"
"USW00053963","2009-06-01T13:25:00","FM-15","343","59","87",,"39.0","69","160.0","13"
"USW00053963","2009-06-01T13:45:00","FM-15","343","58","87",,"37.0","69","170.0","15"
"USW00053963","2009-06-01T14:05:00","FM-15","343","59","87",,"39.0","69","160.0","11"
"USW00053963","2009-06-01T14:25:00","FM-15","343","59","87",,"39.0","69","150.0","13"
"USW00053963","2009-06-01T14:45:00","FM-15","343","60","87",,"40.0","70","170.0","11"
"USW00053963","2009-06-01T15:05:00","FM-15","343","60","88",,"39.0","70","150.0","11"
